Sample.Name,Fasta.Length,Software,Molecule,Threads,Time (mm:ss),Memory.Max (kbytes)
sim_100.2,209090,GraftM,aa,8,0:00.82,115428
sim_100.2,800000,GraftM,nuc,8,0:00.67,111744
sim_100.2,209090,GraftM,aa,8,0:00.64,111744
sim_100.2,800000,GraftM,nuc,8,0:01.20,115684
sim_100.2,209090,GraftM,aa,8,0:01.14,115352
sim_100.2,800000,GraftM,nuc,8,0:00.92,116024
sim_100.2,209090,GraftM,aa,8,0:00.64,111860
sim_100.2,800000,GraftM,nuc,8,0:00.67,111556
sim_100.2,209090,GraftM,aa,8,0:00.65,111552
sim_100.2,800000,GraftM,nuc,8,0:01.03,115152
sim_100.2,209090,GraftM,aa,8,0:00.99,115536
sim_100.2,800000,GraftM,nuc,8,0:02.56,218872
sim_100.2,209090,GraftM,aa,8,0:02.46,217292
sim_100.2,800000,GraftM,nuc,8,0:00.69,111604
sim_100.2,209090,GraftM,aa,8,0:00.66,111836
sim_100.2,800000,TreeSAPP,nuc,4,0:11.07,688116
sim_100.2,209090,TreeSAPP,aa,4,0:09.81,688000
sim_100.2,800000,GraftM,nuc,4,0:01.05,115400
sim_100.2,209090,GraftM,aa,4,0:01.01,115504
sim_100.2,800000,GraftM,nuc,4,0:02.07,144604
sim_100.2,209090,GraftM,aa,4,0:02.03,144600
sim_100.2,800000,GraftM,nuc,4,0:00.67,111672
sim_100.2,209090,GraftM,aa,4,0:00.64,111592
sim_100.2,800000,GraftM,nuc,4,0:00.67,111412
sim_100.2,209090,GraftM,aa,4,0:00.64,111704
sim_100.2,800000,GraftM,nuc,4,0:01.09,115616
sim_100.2,209090,GraftM,aa,4,0:01.04,115520
sim_100.2,800000,GraftM,nuc,4,0:01.76,116044
sim_100.2,209090,GraftM,aa,4,0:01.69,116416
sim_100.2,800000,GraftM,nuc,4,0:00.67,111700
sim_100.2,209090,GraftM,aa,4,0:00.64,111648
sim_100.2,800000,GraftM,nuc,4,0:00.68,111632
sim_100.2,209090,GraftM,aa,4,0:00.64,111996
sim_100.2,800000,GraftM,nuc,4,0:00.97,115380
sim_100.2,209090,GraftM,aa,4,0:00.88,115696
sim_100.2,800000,GraftM,nuc,4,0:00.99,115456
sim_100.2,209090,GraftM,aa,4,0:00.93,115624
sim_100.2,800000,GraftM,nuc,4,0:00.66,111580
sim_100.2,209090,GraftM,aa,4,0:00.63,111632
sim_100.2,800000,GraftM,nuc,4,0:00.85,115448
sim_100.2,209090,GraftM,aa,4,0:00.80,115684
sim_100.2,800000,GraftM,nuc,4,0:00.67,111780
sim_100.2,209090,GraftM,aa,4,0:00.65,111740
sim_100.2,800000,GraftM,nuc,4,0:01.20,115620
sim_100.2,209090,GraftM,aa,4,0:01.15,115360
sim_100.2,800000,GraftM,nuc,4,0:00.92,115908
sim_100.2,209090,GraftM,aa,4,0:00.64,111580
sim_100.2,800000,GraftM,nuc,4,0:00.67,111608
sim_100.2,209090,GraftM,aa,4,0:00.64,111748
sim_100.2,800000,GraftM,nuc,4,0:01.02,115352
sim_100.2,209090,GraftM,aa,4,0:00.99,115396
sim_100.2,800000,GraftM,nuc,4,0:02.57,218872
sim_100.2,209090,GraftM,aa,4,0:02.52,217388
sim_100.2,800000,GraftM,nuc,4,0:00.70,111592
sim_100.2,209090,GraftM,aa,4,0:00.65,111600
sim_128000.1,1023976000,TreeSAPP,nuc,16,12:03.44,1470376
sim_128000.1,264583993,TreeSAPP,aa,16,4:31.66,1471232
sim_128000.1,1023976000,GraftM,nuc,16,0:19.23,117128
sim_128000.1,264583993,GraftM,aa,16,0:05.49,116444
sim_128000.1,1023976000,GraftM,nuc,16,0:21.47,147584
sim_128000.1,264583993,GraftM,aa,16,0:07.82,145616
sim_128000.1,1023976000,GraftM,nuc,16,0:18.94,116892
sim_128000.1,264583993,GraftM,aa,16,0:05.18,116428
sim_128000.1,1023976000,GraftM,nuc,16,0:22.45,170160
sim_128000.1,264583993,GraftM,aa,16,0:08.78,170136
sim_128000.1,1023976000,GraftM,nuc,16,0:20.59,116952
sim_128000.1,264583993,GraftM,aa,16,0:06.82,117020
sim_128000.1,1023976000,GraftM,nuc,16,0:22.54,179900
sim_128000.1,264583993,GraftM,aa,16,0:08.82,179896
sim_128000.1,1023976000,GraftM,nuc,16,0:23.42,119152
sim_128000.1,264583993,GraftM,aa,16,0:08.97,116880
sim_128000.1,1023976000,GraftM,nuc,16,0:19.09,116008
sim_128000.1,264583993,GraftM,aa,16,0:05.16,116424
sim_128000.1,1023976000,GraftM,nuc,16,0:18.12,115660
sim_128000.1,264583993,GraftM,aa,16,0:04.26,116476
sim_128000.1,1023976000,GraftM,nuc,16,0:17.41,115472
sim_128000.1,264583993,GraftM,aa,16,0:03.70,115836
sim_128000.1,1023976000,GraftM,nuc,16,0:17.17,115332
sim_128000.1,264583993,GraftM,aa,16,0:03.48,115920
sim_128000.1,1023976000,GraftM,nuc,16,0:16.37,115316
sim_128000.1,264583993,GraftM,aa,16,0:03.01,115828
sim_128000.1,1023976000,GraftM,nuc,16,0:17.59,116104
sim_128000.1,264583993,GraftM,aa,16,0:03.95,116040
sim_128000.1,1023976000,GraftM,nuc,16,0:27.84,122468
sim_128000.1,264583993,GraftM,aa,16,0:13.14,119768
sim_128000.1,1023976000,GraftM,nuc,16,0:16.80,115808
sim_128000.1,264583993,GraftM,aa,16,0:03.26,115692
sim_128000.1,1023976000,GraftM,nuc,16,0:19.08,115924
sim_128000.1,264583993,GraftM,aa,16,0:05.03,116572
sim_128000.1,1023976000,GraftM,nuc,16,0:26.90,124032
sim_128000.1,264583993,GraftM,aa,16,0:12.02,120284
sim_128000.1,1023976000,GraftM,nuc,16,0:36.57,375732
sim_128000.1,264583993,GraftM,aa,16,0:20.74,375708
sim_128000.1,1023976000,GraftM,nuc,16,0:46.72,775472
sim_128000.1,264583993,GraftM,aa,16,0:30.66,774580
sim_128000.1,1023976000,TreeSAPP,nuc,8,16:01.08,1450708
sim_128000.1,264583993,TreeSAPP,aa,8,4:29.22,1439736
sim_128000.1,1023976000,GraftM,nuc,8,0:20.15,116968
sim_128000.1,264583993,GraftM,aa,8,0:06.60,116472
sim_128000.1,1023976000,GraftM,nuc,8,0:21.27,147684
sim_128000.1,264583993,GraftM,aa,8,0:07.68,145880
sim_128000.1,1023976000,GraftM,nuc,8,0:20.00,116864
sim_128000.1,264583993,GraftM,aa,8,0:06.34,116428
sim_128000.1,1023976000,GraftM,nuc,8,0:22.38,170088
sim_128000.1,264583993,GraftM,aa,8,0:08.54,170056
sim_128000.1,1023976000,GraftM,nuc,8,0:21.71,116400
sim_128000.1,264583993,GraftM,aa,8,0:08.14,116692
sim_128000.1,1023976000,GraftM,nuc,8,0:22.10,179896
sim_128000.1,264583993,GraftM,aa,8,0:08.56,179896
sim_128000.1,1023976000,GraftM,nuc,8,0:24.96,117612
sim_128000.1,264583993,GraftM,aa,8,0:11.06,117076
sim_128000.1,1023976000,GraftM,nuc,8,0:19.38,116312
sim_128000.1,264583993,GraftM,aa,8,0:05.62,116200
sim_128000.1,1023976000,GraftM,nuc,8,0:18.57,116076
sim_128000.1,264583993,GraftM,aa,8,0:04.91,115956
sim_128000.1,1023976000,GraftM,nuc,8,0:17.58,115092
sim_128000.1,264583993,GraftM,aa,8,0:04.22,115856
sim_128000.1,1023976000,GraftM,nuc,8,0:17.52,115752
sim_128000.1,264583993,GraftM,aa,8,0:04.11,115832
sim_128000.1,1023976000,GraftM,nuc,8,0:16.54,115004
sim_128000.1,264583993,GraftM,aa,8,0:03.29,115924
sim_128000.1,1023976000,GraftM,nuc,8,0:17.99,115736
sim_128000.1,264583993,GraftM,aa,8,0:04.32,116060
sim_128000.1,1023976000,GraftM,nuc,8,0:29.91,122572
sim_128000.1,264583993,GraftM,aa,8,0:15.64,119544
sim_128000.1,1023976000,GraftM,nuc,8,0:17.04,115576
sim_128000.1,264583993,GraftM,aa,8,0:03.56,115884
sim_128000.1,1023976000,GraftM,nuc,8,0:18.96,115660
sim_128000.1,264583993,GraftM,aa,8,0:05.59,116452
sim_128000.1,1023976000,GraftM,nuc,8,0:31.05,124468
sim_128000.1,264583993,GraftM,aa,8,0:15.54,120300
sim_128000.1,1023976000,GraftM,nuc,8,0:35.64,375636
sim_128000.1,264583993,GraftM,aa,8,0:20.02,375612
sim_128000.1,1023976000,GraftM,nuc,8,0:44.98,775476
sim_128000.1,264583993,GraftM,aa,8,0:30.19,774580
sim_128000.1,1023976000,TreeSAPP,nuc,4,26:35.80,1427704
sim_128000.1,264583993,TreeSAPP,aa,4,4:46.34,1422004
sim_128000.1,1023976000,GraftM,nuc,4,0:23.73,116996
sim_128000.1,264583993,GraftM,aa,4,0:10.54,116356
sim_128000.1,1023976000,GraftM,nuc,4,0:24.42,147688
sim_128000.1,264583993,GraftM,aa,4,0:11.01,145884
sim_128000.1,1023976000,GraftM,nuc,4,0:24.03,116980
sim_128000.1,264583993,GraftM,aa,4,0:09.85,116492
sim_128000.1,1023976000,GraftM,nuc,4,0:27.43,170172
sim_128000.1,264583993,GraftM,aa,4,0:13.22,170012
sim_128000.1,1023976000,GraftM,nuc,4,0:26.96,116580
sim_128000.1,264583993,GraftM,aa,4,0:13.29,116760
sim_128000.1,1023976000,GraftM,nuc,4,0:26.57,179896
sim_128000.1,264583993,GraftM,aa,4,0:13.05,179896
sim_128000.1,1023976000,GraftM,nuc,4,0:33.19,117336
sim_128000.1,264583993,GraftM,aa,4,0:18.25,116948
sim_128000.1,1023976000,GraftM,nuc,4,0:21.70,115912
sim_128000.1,264583993,GraftM,aa,4,0:07.90,116276
sim_128000.1,1023976000,GraftM,nuc,4,0:20.84,115632
sim_128000.1,264583993,GraftM,aa,4,0:06.98,116144
sim_128000.1,1023976000,GraftM,nuc,4,0:19.19,115312
sim_128000.1,264583993,GraftM,aa,4,0:05.74,115988
sim_128000.1,1023976000,GraftM,nuc,4,0:19.55,114904
sim_128000.1,264583993,GraftM,aa,4,0:05.50,115884
sim_128000.1,1023976000,GraftM,nuc,4,0:17.48,114912
sim_128000.1,264583993,GraftM,aa,4,0:04.09,115652
sim_128000.1,1023976000,GraftM,nuc,4,0:19.94,116052
sim_128000.1,264583993,GraftM,aa,4,0:05.87,116016
sim_128000.1,1023976000,GraftM,nuc,4,0:43.13,122620
sim_128000.1,264583993,GraftM,aa,4,0:27.24,119748
sim_128000.1,1023976000,GraftM,nuc,4,0:18.22,115608
sim_128000.1,264583993,GraftM,aa,4,0:04.49,115824
sim_128000.1,1023976000,GraftM,nuc,4,0:22.82,115844
sim_128000.1,264583993,GraftM,aa,4,0:08.06,116440
sim_128000.1,1023976000,GraftM,nuc,4,0:44.26,124168
sim_128000.1,264583993,GraftM,aa,4,0:27.42,120392
sim_128000.1,1023976000,GraftM,nuc,4,0:49.56,375632
sim_128000.1,264583993,GraftM,aa,4,0:32.65,375608
sim_128000.1,1023976000,GraftM,nuc,4,1:04.60,775472
sim_128000.1,264583993,GraftM,aa,4,0:49.16,774576
sim_128000.2,1023976000,TreeSAPP,nuc,16,12:08.46,1476060
sim_128000.2,264590152,TreeSAPP,aa,16,4:43.56,1474508
sim_128000.2,1023976000,GraftM,nuc,16,0:19.47,117008
sim_128000.2,264590152,GraftM,aa,16,0:05.55,116404
sim_128000.2,1023976000,GraftM,nuc,16,0:22.81,144912
sim_128000.2,264590152,GraftM,aa,16,0:08.06,145624
sim_128000.2,1023976000,GraftM,nuc,16,0:19.06,116832
sim_128000.2,264590152,GraftM,aa,16,0:05.27,116452
sim_128000.2,1023976000,GraftM,nuc,16,0:23.80,170160
sim_128000.2,264590152,GraftM,aa,16,0:08.98,170152
sim_128000.2,1023976000,GraftM,nuc,16,0:20.17,116644
sim_128000.2,264590152,GraftM,aa,16,0:06.63,116656
sim_128000.2,1023976000,GraftM,nuc,16,0:22.91,179896
sim_128000.2,264590152,GraftM,aa,16,0:09.17,179168
sim_128000.2,1023976000,GraftM,nuc,16,0:23.92,120840
sim_128000.2,264590152,GraftM,aa,16,0:09.12,116928
sim_128000.2,1023976000,GraftM,nuc,16,0:18.96,116108
sim_128000.2,264590152,GraftM,aa,16,0:05.28,116452
sim_128000.2,1023976000,GraftM,nuc,16,0:18.28,115296
sim_128000.2,264590152,GraftM,aa,16,0:04.52,116244
sim_128000.2,1023976000,GraftM,nuc,16,0:17.17,115272
sim_128000.2,264590152,GraftM,aa,16,0:03.67,115908
sim_128000.2,1023976000,GraftM,nuc,16,0:17.17,115960
sim_128000.2,264590152,GraftM,aa,16,0:03.55,115804
sim_128000.2,1023976000,GraftM,nuc,16,0:16.40,115564
sim_128000.2,264590152,GraftM,aa,16,0:03.10,116064
sim_128000.2,1023976000,GraftM,nuc,16,0:18.01,115636
sim_128000.2,264590152,GraftM,aa,16,0:04.06,116016
sim_128000.2,1023976000,GraftM,nuc,16,0:28.03,122128
sim_128000.2,264590152,GraftM,aa,16,0:13.54,120056
sim_128000.2,1023976000,GraftM,nuc,16,0:16.83,115416
sim_128000.2,264590152,GraftM,aa,16,0:03.33,115812
sim_128000.2,1023976000,GraftM,nuc,16,0:18.91,116076
sim_128000.2,264590152,GraftM,aa,16,0:04.98,116588
sim_128000.2,1023976000,GraftM,nuc,16,0:27.75,124716
sim_128000.2,264590152,GraftM,aa,16,0:12.34,120888
sim_128000.2,1023976000,GraftM,nuc,16,0:37.31,375728
sim_128000.2,264590152,GraftM,aa,16,0:21.11,375500
sim_128000.2,1023976000,GraftM,nuc,16,0:47.77,774676
sim_128000.2,264590152,GraftM,aa,16,0:31.41,774576
sim_128000.2,1023976000,TreeSAPP,nuc,8,16:19.99,1449356
sim_128000.2,264590152,TreeSAPP,aa,8,4:45.22,1435564
sim_128000.2,1023976000,GraftM,nuc,8,0:20.03,116972
sim_128000.2,264590152,GraftM,aa,8,0:06.46,116004
sim_128000.2,1023976000,GraftM,nuc,8,0:21.37,145004
sim_128000.2,264590152,GraftM,aa,8,0:07.73,145884
sim_128000.2,1023976000,GraftM,nuc,8,0:20.37,116908
sim_128000.2,264590152,GraftM,aa,8,0:06.42,116356
sim_128000.2,1023976000,GraftM,nuc,8,0:22.53,170240
sim_128000.2,264590152,GraftM,aa,8,0:08.56,170092
sim_128000.2,1023976000,GraftM,nuc,8,0:21.36,116652
sim_128000.2,264590152,GraftM,aa,8,0:07.92,116804
sim_128000.2,1023976000,GraftM,nuc,8,0:21.93,179896
sim_128000.2,264590152,GraftM,aa,8,0:08.75,179164
sim_128000.2,1023976000,GraftM,nuc,8,0:25.45,118776
sim_128000.2,264590152,GraftM,aa,8,0:11.19,117000
sim_128000.2,1023976000,GraftM,nuc,8,0:19.23,116024
sim_128000.2,264590152,GraftM,aa,8,0:05.70,116496
sim_128000.2,1023976000,GraftM,nuc,8,0:18.48,115440
sim_128000.2,264590152,GraftM,aa,8,0:05.10,116220
sim_128000.2,1023976000,GraftM,nuc,8,0:17.27,115432
sim_128000.2,264590152,GraftM,aa,8,0:04.14,115924
sim_128000.2,1023976000,GraftM,nuc,8,0:17.78,115736
sim_128000.2,264590152,GraftM,aa,8,0:04.14,115728
sim_128000.2,1023976000,GraftM,nuc,8,0:16.47,115180
sim_128000.2,264590152,GraftM,aa,8,0:03.34,115808
sim_128000.2,1023976000,GraftM,nuc,8,0:17.80,115508
sim_128000.2,264590152,GraftM,aa,8,0:04.44,116008
sim_128000.2,1023976000,GraftM,nuc,8,0:30.22,122088
sim_128000.2,264590152,GraftM,aa,8,0:16.18,119964
sim_128000.2,1023976000,GraftM,nuc,8,0:17.17,115304
sim_128000.2,264590152,GraftM,aa,8,0:03.61,115864
sim_128000.2,1023976000,GraftM,nuc,8,0:19.28,116148
sim_128000.2,264590152,GraftM,aa,8,0:05.59,116572
sim_128000.2,1023976000,GraftM,nuc,8,0:31.17,124876
sim_128000.2,264590152,GraftM,aa,8,0:16.01,120808
sim_128000.2,1023976000,GraftM,nuc,8,0:35.49,375636
sim_128000.2,264590152,GraftM,aa,8,0:20.73,375560
sim_128000.2,1023976000,GraftM,nuc,8,0:45.20,774676
sim_128000.2,264590152,GraftM,aa,8,0:30.38,774576
sim_128000.2,1023976000,TreeSAPP,nuc,4,26:43.80,1424288
sim_128000.2,264590152,TreeSAPP,aa,4,5:04.88,1425408
sim_128000.2,1023976000,GraftM,nuc,4,0:23.95,116984
sim_128000.2,264590152,GraftM,aa,4,0:10.29,116376
sim_128000.2,1023976000,GraftM,nuc,4,0:25.11,144948
sim_128000.2,264590152,GraftM,aa,4,0:11.19,145876
sim_128000.2,1023976000,GraftM,nuc,4,0:24.38,117004
sim_128000.2,264590152,GraftM,aa,4,0:09.89,116480
sim_128000.2,1023976000,GraftM,nuc,4,0:27.33,170192
sim_128000.2,264590152,GraftM,aa,4,0:12.58,170016
sim_128000.2,1023976000,GraftM,nuc,4,0:26.44,116632
sim_128000.2,264590152,GraftM,aa,4,0:12.58,116700
sim_128000.2,1023976000,GraftM,nuc,4,0:26.74,179900
sim_128000.2,264590152,GraftM,aa,4,0:13.03,180148
sim_128000.2,1023976000,GraftM,nuc,4,0:33.77,118856
sim_128000.2,264590152,GraftM,aa,4,0:18.62,116624
sim_128000.2,1023976000,GraftM,nuc,4,0:22.01,115716
sim_128000.2,264590152,GraftM,aa,4,0:08.15,116572
sim_128000.2,1023976000,GraftM,nuc,4,0:20.94,115644
sim_128000.2,264590152,GraftM,aa,4,0:07.48,116028
sim_128000.2,1023976000,GraftM,nuc,4,0:18.92,115252
sim_128000.2,264590152,GraftM,aa,4,0:05.52,116028
sim_128000.2,1023976000,GraftM,nuc,4,0:19.45,115640
sim_128000.2,264590152,GraftM,aa,4,0:05.66,115792
sim_128000.2,1023976000,GraftM,nuc,4,0:17.52,115100
sim_128000.2,264590152,GraftM,aa,4,0:04.00,115780
sim_128000.2,1023976000,GraftM,nuc,4,0:19.73,115448
sim_128000.2,264590152,GraftM,aa,4,0:06.07,116080
sim_128000.2,1023976000,GraftM,nuc,4,0:42.27,122384
sim_128000.2,264590152,GraftM,aa,4,0:27.96,119992
sim_128000.2,1023976000,GraftM,nuc,4,0:18.27,115276
sim_128000.2,264590152,GraftM,aa,4,0:04.52,115852
sim_128000.2,1023976000,GraftM,nuc,4,0:22.12,115804
sim_128000.2,264590152,GraftM,aa,4,0:07.87,116576
sim_128000.2,1023976000,GraftM,nuc,4,0:44.71,124736
sim_128000.2,264590152,GraftM,aa,4,0:28.08,120872
sim_128000.2,1023976000,GraftM,nuc,4,0:49.86,375628
sim_128000.2,264590152,GraftM,aa,4,0:33.18,375560
sim_128000.2,1023976000,GraftM,nuc,4,1:04.28,774676
sim_128000.2,264590152,GraftM,aa,4,0:49.17,774572
sim_12800.1,102384000,TreeSAPP,nuc,16,3:09.27,1434080
sim_12800.1,26443669,TreeSAPP,aa,16,2:22.20,1455052
sim_12800.1,102384000,GraftM,nuc,16,0:02.80,115260
sim_12800.1,26443669,GraftM,aa,16,0:01.35,115532
sim_12800.1,102384000,GraftM,nuc,16,0:04.02,145424
sim_12800.1,26443669,GraftM,aa,16,0:02.63,145440
sim_12800.1,102384000,GraftM,nuc,16,0:03.06,114988
sim_12800.1,26443669,GraftM,aa,16,0:01.63,115732
sim_12800.1,102384000,GraftM,nuc,16,0:04.57,167680
sim_12800.1,26443669,GraftM,aa,16,0:02.94,169284
sim_12800.1,102384000,GraftM,nuc,16,0:03.09,115764
sim_12800.1,26443669,GraftM,aa,16,0:01.73,115828
sim_12800.1,102384000,GraftM,nuc,16,0:04.13,180132
sim_12800.1,26443669,GraftM,aa,16,0:02.73,180156
sim_12800.1,102384000,GraftM,nuc,16,0:03.84,114912
sim_12800.1,26443669,GraftM,aa,16,0:02.29,115048
sim_12800.1,102384000,GraftM,nuc,16,0:03.14,116328
sim_12800.1,26443669,GraftM,aa,16,0:01.73,115956
sim_12800.1,102384000,GraftM,nuc,16,0:02.68,115816
sim_12800.1,26443669,GraftM,aa,16,0:01.34,115460
sim_12800.1,102384000,GraftM,nuc,16,0:02.77,115912
sim_12800.1,26443669,GraftM,aa,16,0:01.35,115692
sim_12800.1,102384000,GraftM,nuc,16,0:02.51,115432
sim_12800.1,26443669,GraftM,aa,16,0:01.05,115380
sim_12800.1,102384000,GraftM,nuc,16,0:02.47,115156
sim_12800.1,26443669,GraftM,aa,16,0:01.07,115596
sim_12800.1,102384000,GraftM,nuc,16,0:02.71,115840
sim_12800.1,26443669,GraftM,aa,16,0:01.29,115440
sim_12800.1,102384000,GraftM,nuc,16,0:04.01,115468
sim_12800.1,26443669,GraftM,aa,16,0:02.47,115848
sim_12800.1,102384000,GraftM,nuc,16,0:02.65,115400
sim_12800.1,26443669,GraftM,aa,16,0:01.19,115720
sim_12800.1,102384000,GraftM,nuc,16,0:03.21,115928
sim_12800.1,26443669,GraftM,aa,16,0:01.78,115772
sim_12800.1,102384000,GraftM,nuc,16,0:03.42,114928
sim_12800.1,26443669,GraftM,aa,16,0:01.83,115740
sim_12800.1,102384000,GraftM,nuc,16,0:06.30,379296
sim_12800.1,26443669,GraftM,aa,16,0:04.90,378260
sim_12800.1,102384000,GraftM,nuc,16,0:09.46,783360
sim_12800.1,26443669,GraftM,aa,16,0:07.82,776440
sim_12800.1,102384000,TreeSAPP,nuc,8,3:26.91,1431748
sim_12800.1,26443669,TreeSAPP,aa,8,2:21.33,1430128
sim_12800.1,102384000,GraftM,nuc,8,0:02.91,115448
sim_12800.1,26443669,GraftM,aa,8,0:01.49,115632
sim_12800.1,102384000,GraftM,nuc,8,0:04.00,145372
sim_12800.1,26443669,GraftM,aa,8,0:02.65,145664
sim_12800.1,102384000,GraftM,nuc,8,0:03.25,115088
sim_12800.1,26443669,GraftM,aa,8,0:01.77,115700
sim_12800.1,102384000,GraftM,nuc,8,0:04.49,167680
sim_12800.1,26443669,GraftM,aa,8,0:02.95,169192
sim_12800.1,102384000,GraftM,nuc,8,0:03.21,115768
sim_12800.1,26443669,GraftM,aa,8,0:01.82,115552
sim_12800.1,102384000,GraftM,nuc,8,0:04.12,180152
sim_12800.1,26443669,GraftM,aa,8,0:02.76,180124
sim_12800.1,102384000,GraftM,nuc,8,0:04.09,115156
sim_12800.1,26443669,GraftM,aa,8,0:02.56,115156
sim_12800.1,102384000,GraftM,nuc,8,0:03.19,115944
sim_12800.1,26443669,GraftM,aa,8,0:01.76,115928
sim_12800.1,102384000,GraftM,nuc,8,0:02.73,115924
sim_12800.1,26443669,GraftM,aa,8,0:01.37,115480
sim_12800.1,102384000,GraftM,nuc,8,0:02.80,115596
sim_12800.1,26443669,GraftM,aa,8,0:01.38,115792
sim_12800.1,102384000,GraftM,nuc,8,0:02.40,115424
sim_12800.1,26443669,GraftM,aa,8,0:01.08,115464
sim_12800.1,102384000,GraftM,nuc,8,0:02.45,115440
sim_12800.1,26443669,GraftM,aa,8,0:01.03,115152
sim_12800.1,102384000,GraftM,nuc,8,0:02.76,115808
sim_12800.1,26443669,GraftM,aa,8,0:01.35,115808
sim_12800.1,102384000,GraftM,nuc,8,0:04.32,115392
sim_12800.1,26443669,GraftM,aa,8,0:02.75,115840
sim_12800.1,102384000,GraftM,nuc,8,0:02.61,115692
sim_12800.1,26443669,GraftM,aa,8,0:01.18,115284
sim_12800.1,102384000,GraftM,nuc,8,0:03.31,115976
sim_12800.1,26443669,GraftM,aa,8,0:01.80,115584
sim_12800.1,102384000,GraftM,nuc,8,0:03.71,114904
sim_12800.1,26443669,GraftM,aa,8,0:02.15,115616
sim_12800.1,102384000,GraftM,nuc,8,0:06.44,379288
sim_12800.1,26443669,GraftM,aa,8,0:04.76,378260
sim_12800.1,102384000,GraftM,nuc,8,0:09.23,783360
sim_12800.1,26443669,GraftM,aa,8,0:07.47,776440
sim_12800.1,102384000,TreeSAPP,nuc,4,4:33.00,1419652
sim_12800.1,26443669,TreeSAPP,aa,4,2:24.73,1426364
sim_12800.1,102384000,GraftM,nuc,4,0:03.28,115544
sim_12800.1,26443669,GraftM,aa,4,0:01.89,115492
sim_12800.1,102384000,GraftM,nuc,4,0:04.21,145312
sim_12800.1,26443669,GraftM,aa,4,0:02.93,145660
sim_12800.1,102384000,GraftM,nuc,4,0:03.90,114924
sim_12800.1,26443669,GraftM,aa,4,0:02.30,115696
sim_12800.1,102384000,GraftM,nuc,4,0:05.13,167904
sim_12800.1,26443669,GraftM,aa,4,0:03.42,169140
sim_12800.1,102384000,GraftM,nuc,4,0:03.61,115716
sim_12800.1,26443669,GraftM,aa,4,0:02.19,115768
sim_12800.1,102384000,GraftM,nuc,4,0:04.55,180160
sim_12800.1,26443669,GraftM,aa,4,0:02.99,180124
sim_12800.1,102384000,GraftM,nuc,4,0:05.21,115072
sim_12800.1,26443669,GraftM,aa,4,0:03.60,115068
sim_12800.1,102384000,GraftM,nuc,4,0:03.42,116136
sim_12800.1,26443669,GraftM,aa,4,0:01.99,115944
sim_12800.1,102384000,GraftM,nuc,4,0:03.01,115604
sim_12800.1,26443669,GraftM,aa,4,0:01.51,115796
sim_12800.1,102384000,GraftM,nuc,4,0:02.99,116140
sim_12800.1,26443669,GraftM,aa,4,0:01.58,115780
sim_12800.1,102384000,GraftM,nuc,4,0:02.55,115040
sim_12800.1,26443669,GraftM,aa,4,0:01.10,115548
sim_12800.1,102384000,GraftM,nuc,4,0:02.49,115336
sim_12800.1,26443669,GraftM,aa,4,0:01.10,115572
sim_12800.1,102384000,GraftM,nuc,4,0:02.87,115428
sim_12800.1,26443669,GraftM,aa,4,0:01.41,115616
sim_12800.1,102384000,GraftM,nuc,4,0:05.50,115084
sim_12800.1,26443669,GraftM,aa,4,0:03.88,115672
sim_12800.1,102384000,GraftM,nuc,4,0:02.70,115708
sim_12800.1,26443669,GraftM,aa,4,0:01.24,115760
sim_12800.1,102384000,GraftM,nuc,4,0:03.57,116196
sim_12800.1,26443669,GraftM,aa,4,0:02.16,116040
sim_12800.1,102384000,GraftM,nuc,4,0:04.87,114616
sim_12800.1,26443669,GraftM,aa,4,0:03.12,115536
sim_12800.1,102384000,GraftM,nuc,4,0:07.61,379292
sim_12800.1,26443669,GraftM,aa,4,0:05.72,378260
sim_12800.1,102384000,GraftM,nuc,4,0:11.11,783356
sim_12800.1,26443669,GraftM,aa,4,0:09.62,776440
sim_12800.2,102384000,TreeSAPP,nuc,16,3:27.31,1451516
sim_12800.2,26444879,TreeSAPP,aa,16,2:40.80,1454104
sim_12800.2,102384000,GraftM,nuc,16,0:02.74,115504
sim_12800.2,26444879,GraftM,aa,16,0:01.32,115428
sim_12800.2,102384000,GraftM,nuc,16,0:04.09,144744
sim_12800.2,26444879,GraftM,aa,16,0:02.64,144744
sim_12800.2,102384000,GraftM,nuc,16,0:03.01,114916
sim_12800.2,26444879,GraftM,aa,16,0:01.52,115672
sim_12800.2,102384000,GraftM,nuc,16,0:04.57,169248
sim_12800.2,26444879,GraftM,aa,16,0:02.96,169280
sim_12800.2,102384000,GraftM,nuc,16,0:03.03,115908
sim_12800.2,26444879,GraftM,aa,16,0:01.59,115888
sim_12800.2,102384000,GraftM,nuc,16,0:04.01,180148
sim_12800.2,26444879,GraftM,aa,16,0:02.64,180156
sim_12800.2,102384000,GraftM,nuc,16,0:03.69,115068
sim_12800.2,26444879,GraftM,aa,16,0:02.28,115100
sim_12800.2,102384000,GraftM,nuc,16,0:03.17,116092
sim_12800.2,26444879,GraftM,aa,16,0:01.71,115944
sim_12800.2,102384000,GraftM,nuc,16,0:02.69,115752
sim_12800.2,26444879,GraftM,aa,16,0:01.27,115520
sim_12800.2,102384000,GraftM,nuc,16,0:02.67,116068
sim_12800.2,26444879,GraftM,aa,16,0:01.29,115860
sim_12800.2,102384000,GraftM,nuc,16,0:02.53,115232
sim_12800.2,26444879,GraftM,aa,16,0:01.08,115516
