tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7
s__Paenibacillus_sp._oral_taxon_786,g__Paenibacillus,rank_7,s__Paenibacillus_sp._oral_taxon_786,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Paenibacillus,s__Paenibacillus_sp._oral_taxon_786
f__Planococcaceae,o__Bacillales,rank_5,f__Planococcaceae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,,
g__Kurthia,f__Planococcaceae,rank_6,g__Kurthia,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Kurthia,
s__Kurthia_huakuii,g__Kurthia,rank_7,s__Kurthia_huakuii,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Kurthia,s__Kurthia_huakuii
s__Kurthia_massiliensis,g__Kurthia,rank_7,s__Kurthia_massiliensis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Kurthia,s__Kurthia_massiliensis
s__Kurthia_sp._Dielmo,g__Kurthia,rank_7,s__Kurthia_sp._Dielmo,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Kurthia,s__Kurthia_sp._Dielmo
g__Planococcus,f__Planococcaceae,rank_6,g__Planococcus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Planococcus,
s__Planococcus_antarcticus,g__Planococcus,rank_7,s__Planococcus_antarcticus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Planococcus,s__Planococcus_antarcticus
g__Solibacillus,f__Planococcaceae,rank_6,g__Solibacillus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Solibacillus,
s__Solibacillus_silvestris,g__Solibacillus,rank_7,s__Solibacillus_silvestris,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Solibacillus,s__Solibacillus_silvestris
g__Sporosarcina,f__Planococcaceae,rank_6,g__Sporosarcina,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Sporosarcina,
s__Sporosarcina_sp._D27,g__Sporosarcina,rank_7,s__Sporosarcina_sp._D27,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Sporosarcina,s__Sporosarcina_sp._D27
s__Sporosarcina_sp._EUR3_2.2.2,g__Sporosarcina,rank_7,s__Sporosarcina_sp._EUR3_2.2.2,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Sporosarcina,s__Sporosarcina_sp._EUR3_2.2.2
g__Viridibacillus,f__Planococcaceae,rank_6,g__Viridibacillus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Viridibacillus,
s__Viridibacillus_arenosi,g__Viridibacillus,rank_7,s__Viridibacillus_arenosi,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Viridibacillus,s__Viridibacillus_arenosi
f__Sporolactobacillaceae,o__Bacillales,rank_5,f__Sporolactobacillaceae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Sporolactobacillaceae,,
g__Sporolactobacillus,f__Sporolactobacillaceae,rank_6,g__Sporolactobacillus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Sporolactobacillaceae,g__Sporolactobacillus,
s__Sporolactobacillus_vineae,g__Sporolactobacillus,rank_7,s__Sporolactobacillus_vineae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Sporolactobacillaceae,g__Sporolactobacillus,s__Sporolactobacillus_vineae
f__Staphylococcaceae,o__Bacillales,rank_5,f__Staphylococcaceae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,,
g__Jeotgalicoccus,f__Staphylococcaceae,rank_6,g__Jeotgalicoccus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Jeotgalicoccus,
s__Jeotgalicoccus_saudimassiliensis,g__Jeotgalicoccus,rank_7,s__Jeotgalicoccus_saudimassiliensis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Jeotgalicoccus,s__Jeotgalicoccus_saudimassiliensis
g__Nosocomiicoccus,f__Staphylococcaceae,rank_6,g__Nosocomiicoccus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Nosocomiicoccus,
s__Nosocomiicoccus_massiliensis,g__Nosocomiicoccus,rank_7,s__Nosocomiicoccus_massiliensis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Nosocomiicoccus,s__Nosocomiicoccus_massiliensis
g__Salinicoccus,f__Staphylococcaceae,rank_6,g__Salinicoccus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Salinicoccus,
s__Salinicoccus_albus,g__Salinicoccus,rank_7,s__Salinicoccus_albus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Salinicoccus,s__Salinicoccus_albus
g__Staphylococcus,f__Staphylococcaceae,rank_6,g__Staphylococcus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Staphylococcus,
s__Staphylococcus_chromogenes,g__Staphylococcus,rank_7,s__Staphylococcus_chromogenes,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Staphylococcus,s__Staphylococcus_chromogenes
f__Thermoactinomycetaceae,o__Bacillales,rank_5,f__Thermoactinomycetaceae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Thermoactinomycetaceae,,
g__Laceyella,f__Thermoactinomycetaceae,rank_6,g__Laceyella,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Thermoactinomycetaceae,g__Laceyella,
s__Laceyella_sacchari,g__Laceyella,rank_7,s__Laceyella_sacchari,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Thermoactinomycetaceae,g__Laceyella,s__Laceyella_sacchari
g__Shimazuella,f__Thermoactinomycetaceae,rank_6,g__Shimazuella,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Thermoactinomycetaceae,g__Shimazuella,
s__Shimazuella_kribbensis,g__Shimazuella,rank_7,s__Shimazuella_kribbensis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Thermoactinomycetaceae,g__Shimazuella,s__Shimazuella_kribbensis
g__Thermoactinomyces,f__Thermoactinomycetaceae,rank_6,g__Thermoactinomyces,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Thermoactinomycetaceae,g__Thermoactinomyces,
s__Thermoactinomyces_daqus,g__Thermoactinomyces,rank_7,s__Thermoactinomyces_daqus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Thermoactinomycetaceae,g__Thermoactinomyces,s__Thermoactinomyces_daqus
o__Lactobacillales,c__Bacilli,rank_4,o__Lactobacillales,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,,,
f__Aerococcaceae,o__Lactobacillales,rank_5,f__Aerococcaceae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,,
g__Abiotrophia,f__Aerococcaceae,rank_6,g__Abiotrophia,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Abiotrophia,
s__Abiotrophia_defectiva,g__Abiotrophia,rank_7,s__Abiotrophia_defectiva,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Abiotrophia,s__Abiotrophia_defectiva
g__Aerococcus,f__Aerococcaceae,rank_6,g__Aerococcus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Aerococcus,
s__Aerococcus_urinae,g__Aerococcus,rank_7,s__Aerococcus_urinae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Aerococcus,s__Aerococcus_urinae
s__Aerococcus_viridans,g__Aerococcus,rank_7,s__Aerococcus_viridans,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Aerococcus,s__Aerococcus_viridans
g__Eremococcus,f__Aerococcaceae,rank_6,g__Eremococcus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Eremococcus,
s__Eremococcus_coleocola,g__Eremococcus,rank_7,s__Eremococcus_coleocola,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Eremococcus,s__Eremococcus_coleocola
g__Facklamia,f__Aerococcaceae,rank_6,g__Facklamia,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Facklamia,
s__Facklamia_hominis,g__Facklamia,rank_7,s__Facklamia_hominis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Facklamia,s__Facklamia_hominis
s__Facklamia_ignava,g__Facklamia,rank_7,s__Facklamia_ignava,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Facklamia,s__Facklamia_ignava
s__Facklamia_languida,g__Facklamia,rank_7,s__Facklamia_languida,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Facklamia,s__Facklamia_languida
f__Carnobacteriaceae,o__Lactobacillales,rank_5,f__Carnobacteriaceae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,,
g__Alkalibacterium,f__Carnobacteriaceae,rank_6,g__Alkalibacterium,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Alkalibacterium,
s__Alkalibacterium_sp._AK22,g__Alkalibacterium,rank_7,s__Alkalibacterium_sp._AK22,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Alkalibacterium,s__Alkalibacterium_sp._AK22
g__Allofustis,f__Carnobacteriaceae,rank_6,g__Allofustis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Allofustis,
s__Allofustis_seminis,g__Allofustis,rank_7,s__Allofustis_seminis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Allofustis,s__Allofustis_seminis
g__Atopobacter,f__Carnobacteriaceae,rank_6,g__Atopobacter,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Atopobacter,
s__Atopobacter_phocae,g__Atopobacter,rank_7,s__Atopobacter_phocae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Atopobacter,s__Atopobacter_phocae
g__Atopococcus,f__Carnobacteriaceae,rank_6,g__Atopococcus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Atopococcus,
s__Atopococcus_tabaci,g__Atopococcus,rank_7,s__Atopococcus_tabaci,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Atopococcus,s__Atopococcus_tabaci
g__Carnobacterium,f__Carnobacteriaceae,rank_6,g__Carnobacterium,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Carnobacterium,
s__Carnobacterium_gallinarum,g__Carnobacterium,rank_7,s__Carnobacterium_gallinarum,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Carnobacterium,s__Carnobacterium_gallinarum
s__Carnobacterium_inhibens,g__Carnobacterium,rank_7,s__Carnobacterium_inhibens,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Carnobacterium,s__Carnobacterium_inhibens
g__Dolosigranulum,f__Carnobacteriaceae,rank_6,g__Dolosigranulum,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Dolosigranulum,
s__Dolosigranulum_pigrum,g__Dolosigranulum,rank_7,s__Dolosigranulum_pigrum,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Dolosigranulum,s__Dolosigranulum_pigrum
g__Granulicatella,f__Carnobacteriaceae,rank_6,g__Granulicatella,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Granulicatella,
s__Granulicatella_elegans,g__Granulicatella,rank_7,s__Granulicatella_elegans,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Granulicatella,s__Granulicatella_elegans
g__Lacticigenium,f__Carnobacteriaceae,rank_6,g__Lacticigenium,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Lacticigenium,
s__Lacticigenium_naphthae,g__Lacticigenium,rank_7,s__Lacticigenium_naphthae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Lacticigenium,s__Lacticigenium_naphthae
f__Enterococcaceae,o__Lactobacillales,rank_5,f__Enterococcaceae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,,
g__Catellicoccus,f__Enterococcaceae,rank_6,g__Catellicoccus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Catellicoccus,
s__Catellicoccus_marimammalium,g__Catellicoccus,rank_7,s__Catellicoccus_marimammalium,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Catellicoccus,s__Catellicoccus_marimammalium
g__Enterococcus,f__Enterococcaceae,rank_6,g__Enterococcus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,
s__Enterococcus_asini,g__Enterococcus,rank_7,s__Enterococcus_asini,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__Enterococcus_asini
s__Enterococcus_avium,g__Enterococcus,rank_7,s__Enterococcus_avium,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__Enterococcus_avium
s__Enterococcus_casseliflavus,g__Enterococcus,rank_7,s__Enterococcus_casseliflavus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__Enterococcus_casseliflavus
s__Enterococcus_cecorum,g__Enterococcus,rank_7,s__Enterococcus_cecorum,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__Enterococcus_cecorum
s__Enterococcus_durans,g__Enterococcus,rank_7,s__Enterococcus_durans,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__Enterococcus_durans
s__Enterococcus_faecalis,g__Enterococcus,rank_7,s__Enterococcus_faecalis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__Enterococcus_faecalis
s__Enterococcus_gallinarum,g__Enterococcus,rank_7,s__Enterococcus_gallinarum,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__Enterococcus_gallinarum
s__Enterococcus_haemoperoxidus,g__Enterococcus,rank_7,s__Enterococcus_haemoperoxidus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__Enterococcus_haemoperoxidus
s__Enterococcus_hirae,g__Enterococcus,rank_7,s__Enterococcus_hirae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__Enterococcus_hirae
s__Enterococcus_malodoratus,g__Enterococcus,rank_7,s__Enterococcus_malodoratus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__Enterococcus_malodoratus
s__Enterococcus_pallens,g__Enterococcus,rank_7,s__Enterococcus_pallens,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__Enterococcus_pallens
s__Enterococcus_raffinosus,g__Enterococcus,rank_7,s__Enterococcus_raffinosus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__Enterococcus_raffinosus
s__Enterococcus_villorum,g__Enterococcus,rank_7,s__Enterococcus_villorum,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__Enterococcus_villorum
f__Lactobacillaceae,o__Lactobacillales,rank_5,f__Lactobacillaceae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,,
g__Apilactobacillus,f__Lactobacillaceae,rank_6,g__Apilactobacillus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Apilactobacillus,
s__Apilactobacillus_kunkeei,g__Apilactobacillus,rank_7,s__Apilactobacillus_kunkeei,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Apilactobacillus,s__Apilactobacillus_kunkeei
g__Companilactobacillus,f__Lactobacillaceae,rank_6,g__Companilactobacillus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Companilactobacillus,
s__Companilactobacillus_farciminis,g__Companilactobacillus,rank_7,s__Companilactobacillus_farciminis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Companilactobacillus,s__Companilactobacillus_farciminis
g__Fructilactobacillus,f__Lactobacillaceae,rank_6,g__Fructilactobacillus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Fructilactobacillus,
s__Fructilactobacillus_florum,g__Fructilactobacillus,rank_7,s__Fructilactobacillus_florum,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Fructilactobacillus,s__Fructilactobacillus_florum
g__Furfurilactobacillus,f__Lactobacillaceae,rank_6,g__Furfurilactobacillus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Furfurilactobacillus,
s__Furfurilactobacillus_rossiae,g__Furfurilactobacillus,rank_7,s__Furfurilactobacillus_rossiae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Furfurilactobacillus,s__Furfurilactobacillus_rossiae
g__Lacticaseibacillus,f__Lactobacillaceae,rank_6,g__Lacticaseibacillus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lacticaseibacillus,
s__Lacticaseibacillus_casei,g__Lacticaseibacillus,rank_7,s__Lacticaseibacillus_casei,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lacticaseibacillus,s__Lacticaseibacillus_casei
s__Lacticaseibacillus_zeae,g__Lacticaseibacillus,rank_7,s__Lacticaseibacillus_zeae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lacticaseibacillus,s__Lacticaseibacillus_zeae
g__Lactiplantibacillus,f__Lactobacillaceae,rank_6,g__Lactiplantibacillus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactiplantibacillus,
s__Lactiplantibacillus_plantarum,g__Lactiplantibacillus,rank_7,s__Lactiplantibacillus_plantarum,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactiplantibacillus,s__Lactiplantibacillus_plantarum
g__Lactobacillus,f__Lactobacillaceae,rank_6,g__Lactobacillus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,
s__Lactobacillus_delbrueckii,g__Lactobacillus,rank_7,s__Lactobacillus_delbrueckii,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_delbrueckii
s__Lactobacillus_equicursoris,g__Lactobacillus,rank_7,s__Lactobacillus_equicursoris,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_equicursoris
s__Lactobacillus_iners,g__Lactobacillus,rank_7,s__Lactobacillus_iners,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_iners
s__Lactobacillus_pasteurii,g__Lactobacillus,rank_7,s__Lactobacillus_pasteurii,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_pasteurii
s__Lactobacillus_psittaci,g__Lactobacillus,rank_7,s__Lactobacillus_psittaci,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_psittaci
s__Lactobacillus_sp._wkB10,g__Lactobacillus,rank_7,s__Lactobacillus_sp._wkB10,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_sp._wkB10
g__Latilactobacillus,f__Lactobacillaceae,rank_6,g__Latilactobacillus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Latilactobacillus,
s__Latilactobacillus_fuchuensis,g__Latilactobacillus,rank_7,s__Latilactobacillus_fuchuensis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Latilactobacillus,s__Latilactobacillus_fuchuensis
s__Latilactobacillus_sakei,g__Latilactobacillus,rank_7,s__Latilactobacillus_sakei,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Latilactobacillus,s__Latilactobacillus_sakei
g__Lentilactobacillus,f__Lactobacillaceae,rank_6,g__Lentilactobacillus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lentilactobacillus,
s__Lentilactobacillus_buchneri,g__Lentilactobacillus,rank_7,s__Lentilactobacillus_buchneri,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lentilactobacillus,s__Lentilactobacillus_buchneri
s__Lentilactobacillus_curieae,g__Lentilactobacillus,rank_7,s__Lentilactobacillus_curieae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lentilactobacillus,s__Lentilactobacillus_curieae
s__Lentilactobacillus_parafarraginis,g__Lentilactobacillus,rank_7,s__Lentilactobacillus_parafarraginis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lentilactobacillus,s__Lentilactobacillus_parafarraginis
g__Leuconostoc,f__Lactobacillaceae,rank_6,g__Leuconostoc,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Leuconostoc,
s__Leuconostoc_gelidum,g__Leuconostoc,rank_7,s__Leuconostoc_gelidum,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Leuconostoc,s__Leuconostoc_gelidum
g__Levilactobacillus,f__Lactobacillaceae,rank_6,g__Levilactobacillus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Levilactobacillus,
s__Levilactobacillus_parabrevis,g__Levilactobacillus,rank_7,s__Levilactobacillus_parabrevis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Levilactobacillus,s__Levilactobacillus_parabrevis
g__Ligilactobacillus,f__Lactobacillaceae,rank_6,g__Ligilactobacillus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Ligilactobacillus,
s__Ligilactobacillus_animalis,g__Ligilactobacillus,rank_7,s__Ligilactobacillus_animalis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Ligilactobacillus,s__Ligilactobacillus_animalis
s__Ligilactobacillus_ceti,g__Ligilactobacillus,rank_7,s__Ligilactobacillus_ceti,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Ligilactobacillus,s__Ligilactobacillus_ceti
s__Ligilactobacillus_hayakitensis,g__Ligilactobacillus,rank_7,s__Ligilactobacillus_hayakitensis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Ligilactobacillus,s__Ligilactobacillus_hayakitensis
