seqname,tax_id
289_RecA,s__Bacillus_sp._37MA
290_RecA,s__Bacillus_sp._37MA
291_RecA,s__Bacillus_sp._JCM_19046
292_RecA,s__Bacillus_vietnamensis
293_RecA,s__Caldalkalibacillus_thermarum
294_RecA,s__Caldibacillus_thermoamylovorans
295_RecA,s__Gracilibacillus_boraciitolerans
296_RecA,s__Gracilibacillus_lacisalsi
297_RecA,s__Ornithinibacillus_scapharcae
298_RecA,s__Parageobacillus_thermoglucosidasius
299_RecA,s__Priestia_megaterium
300_RecA,s__Priestia_megaterium
301_RecA,s__Salimicrobium_jeotgali
302_RecA,s__Salsuginibacillus_kocurii
303_RecA,s__Virgibacillus_massiliensis
304_RecA,s__Thermicanus_aegyptius
305_RecA,s__Listeria_weihenstephanensis
306_RecA,s__Aneurinibacillus_aneurinilyticus
307_RecA,s__Brevibacillus_brevis
308_RecA,s__Brevibacillus_laterosporus
309_RecA,s__Brevibacillus_laterosporus
310_RecA,s__Cohnella_laeviribosi
311_RecA,s__Paenibacillus_alvei
312_RecA,s__Paenibacillus_curdlanolyticus
313_RecA,s__Paenibacillus_peoriae
314_RecA,s__Paenibacillus_polymyxa
315_RecA,s__Paenibacillus_sp._A9
316_RecA,s__Paenibacillus_sp._FSL_H7-689
317_RecA,s__Paenibacillus_sp._MAEPY2
318_RecA,s__Paenibacillus_sp._TCA20
319_RecA,s__Paenibacillus_sp._TCA20
320_RecA,s__Paenibacillus_sp._oral_taxon_786
321_RecA,s__Kurthia_huakuii
322_RecA,s__Kurthia_massiliensis
323_RecA,s__Kurthia_sp._Dielmo
324_RecA,s__Planococcus_antarcticus
325_RecA,s__Solibacillus_silvestris
326_RecA,s__Sporosarcina_sp._D27
327_RecA,s__Sporosarcina_sp._EUR3_2.2.2
328_RecA,s__Viridibacillus_arenosi
329_RecA,s__Sporolactobacillus_vineae
330_RecA,s__Jeotgalicoccus_saudimassiliensis
331_RecA,s__Nosocomiicoccus_massiliensis
332_RecA,s__Salinicoccus_albus
333_RecA,s__Staphylococcus_chromogenes
334_RecA,s__Laceyella_sacchari
335_RecA,s__Shimazuella_kribbensis
336_RecA,s__Thermoactinomyces_daqus
337_RecA,s__Abiotrophia_defectiva
338_RecA,s__Aerococcus_urinae
339_RecA,s__Aerococcus_viridans
340_RecA,s__Eremococcus_coleocola
341_RecA,s__Facklamia_hominis
342_RecA,s__Facklamia_ignava
343_RecA,s__Facklamia_languida
344_RecA,s__Alkalibacterium_sp._AK22
345_RecA,s__Allofustis_seminis
346_RecA,s__Atopobacter_phocae
347_RecA,s__Atopococcus_tabaci
348_RecA,s__Carnobacterium_gallinarum
349_RecA,s__Carnobacterium_inhibens
350_RecA,s__Dolosigranulum_pigrum
351_RecA,s__Granulicatella_elegans
352_RecA,s__Lacticigenium_naphthae
353_RecA,s__Catellicoccus_marimammalium
354_RecA,s__Enterococcus_asini
355_RecA,s__Enterococcus_avium
356_RecA,s__Enterococcus_casseliflavus
357_RecA,s__Enterococcus_cecorum
358_RecA,s__Enterococcus_durans
359_RecA,s__Enterococcus_faecalis
360_RecA,s__Enterococcus_faecalis
361_RecA,s__Enterococcus_gallinarum
362_RecA,s__Enterococcus_haemoperoxidus
363_RecA,s__Enterococcus_hirae
364_RecA,s__Enterococcus_malodoratus
365_RecA,s__Enterococcus_pallens
366_RecA,s__Enterococcus_raffinosus
367_RecA,s__Enterococcus_villorum
368_RecA,s__Apilactobacillus_kunkeei
369_RecA,s__Companilactobacillus_farciminis
370_RecA,s__Fructilactobacillus_florum
371_RecA,s__Furfurilactobacillus_rossiae
372_RecA,s__Furfurilactobacillus_rossiae
373_RecA,s__Lacticaseibacillus_casei
374_RecA,s__Lacticaseibacillus_casei
375_RecA,s__Lacticaseibacillus_zeae
376_RecA,s__Lactiplantibacillus_plantarum
377_RecA,s__Lactobacillus_delbrueckii
378_RecA,s__Lactobacillus_equicursoris
379_RecA,s__Lactobacillus_iners
380_RecA,s__Lactobacillus_pasteurii
381_RecA,s__Lactobacillus_psittaci
382_RecA,s__Lactobacillus_sp._wkB10
383_RecA,s__Latilactobacillus_fuchuensis
384_RecA,s__Latilactobacillus_sakei
385_RecA,s__Lentilactobacillus_buchneri
386_RecA,s__Lentilactobacillus_buchneri
387_RecA,s__Lentilactobacillus_buchneri
388_RecA,s__Lentilactobacillus_curieae
389_RecA,s__Lentilactobacillus_parafarraginis
390_RecA,s__Leuconostoc_gelidum
391_RecA,s__Levilactobacillus_parabrevis
392_RecA,s__Ligilactobacillus_animalis
393_RecA,s__Ligilactobacillus_ceti
394_RecA,s__Ligilactobacillus_hayakitensis
395_RecA,s__Ligilactobacillus_ruminis
396_RecA,s__Limosilactobacillus_antri
397_RecA,s__Limosilactobacillus_fermentum
398_RecA,s__Limosilactobacillus_reuteri
399_RecA,s__Loigolactobacillus_coryniformis
400_RecA,s__Oenococcus_kitaharae
